TIC ID,Sector,class,confidence
131813801,36,Eclipsing Binaries,0.98168993
155487376,34,Eclipsing Binaries,0.98168981
293157322,42,Eclipsing Binaries,0.98168844
301185877,33,Eclipsing Binaries,0.98166257
410451083,34,Eclipsing Binaries,0.98165846
232535848,49,Eclipsing Binaries,0.98163706
140580579,27,Eclipsing Binaries,0.98163247
452591819,39,Eclipsing Binaries,0.98162222
68149913,40,Eclipsing Binaries,0.98161316
101721385,52,Eclipsing Binaries,0.9816035
150443185,34,Eclipsing Binaries,0.981601
159339947,51,Eclipsing Binaries,0.98159695
259318425,31,Eclipsing Binaries,0.98159516
219346938,31,Eclipsing Binaries,0.98158294
306630834,29,Eclipsing Binaries,0.98157471
312064683,46,Eclipsing Binaries,0.98156518
461239485,51,Eclipsing Binaries,0.98156232
192562305,35,Eclipsing Binaries,0.981556773
8013177,38,Eclipsing Binaries,0.98155022
140580579,37,Eclipsing Binaries,0.98154354
154786098,53,Eclipsing Binaries,0.98154175
410270831,27,Eclipsing Binaries,0.98154026
138409572,45,Eclipsing Binaries,0.98153692
142785278,47,Eclipsing Binaries,0.98153555
149473467,31,Eclipsing Binaries,0.98153359
386486866,33,Eclipsing Binaries,0.98153013
303855093,45,Eclipsing Binaries,0.98152691
184400700,34,Eclipsing Binaries,0.98151898
313058663,41,Eclipsing Binaries,0.98150223
142472419,47,Eclipsing Binaries,0.98148984
294323529,36,Eclipsing Binaries,0.98146778
351667712,40,Eclipsing Binaries,0.98145282
408704252,52,Eclipsing Binaries,0.98144734
273083763,54,Eclipsing Binaries,0.9814465
360152097,38,Eclipsing Binaries,0.98144329
370038910,33,Eclipsing Binaries,0.98144203
156811502,33,Eclipsing Binaries,0.98143482
285519122,35,Eclipsing Binaries,0.98142457
140580579,30,Eclipsing Binaries,0.98141474
312064683,45,Eclipsing Binaries,0.98141176
167335640,33,Eclipsing Binaries,0.98141164
310364195,50,Eclipsing Binaries,0.98140556
18479004,43,Eclipsing Binaries,0.981399
149473467,27,Eclipsing Binaries,0.98139304
80420022,29,Eclipsing Binaries,0.98138785
306630834,31,Eclipsing Binaries,0.98137313
138409572,43,Eclipsing Binaries,0.98136717
313058663,48,Eclipsing Binaries,0.98131979
140580579,28,Eclipsing Binaries,0.98131174
222629586,39,Eclipsing Binaries,0.98130739
230376136,52,Eclipsing Binaries,0.98130637
149473467,38,Eclipsing Binaries,0.98129386
146165619,42,Eclipsing Binaries,0.98128891
4430704,45,Eclipsing Binaries,0.981284857
464641792,27,Eclipsing Binaries,0.9812789
141186909,32,Eclipsing Binaries,0.98127627
71826166,36,Eclipsing Binaries,0.98126447
259168350,52,Eclipsing Binaries,0.98126328
243017255,42,Eclipsing Binaries,0.98124897
310168188,50,Eclipsing Binaries,0.98124456
140580579,39,Eclipsing Binaries,0.98121828
290172765,30,Eclipsing Binaries,0.98120993
452591819,38,Eclipsing Binaries,0.98120463
318453184,38,Eclipsing Binaries,0.98117656
121781362,41,Eclipsing Binaries,0.98115367
49831062,33,Eclipsing Binaries,0.98115289
2938831,45,Eclipsing Binaries,0.98115093
1980962304,48,Eclipsing Binaries,0.9811427
138497586,43,Eclipsing Binaries,0.98113865
36549,38,Eclipsing Binaries,0.98113257
351667692,54,Eclipsing Binaries,0.98113221
370038910,36,Eclipsing Binaries,0.98112327
140580579,36,Eclipsing Binaries,0.98110265
24538690,35,Eclipsing Binaries,0.98110229
140580579,29,Eclipsing Binaries,0.98109943
347006776,31,Eclipsing Binaries,0.98109025
141873753,49,Eclipsing Binaries,0.98108345
83287416,38,Eclipsing Binaries,0.98107612
200805075,30,Eclipsing Binaries,0.98104328
452411513,39,Eclipsing Binaries,0.98103422
140580579,31,Eclipsing Binaries,0.98102987
29537965,41,Eclipsing Binaries,0.98102623
365424605,42,Eclipsing Binaries,0.98101842
141000703,38,Eclipsing Binaries,0.98101372
414439976,39,Eclipsing Binaries,0.98100442
296056114,38,Eclipsing Binaries,0.98100317
129775164,38,Eclipsing Binaries,0.980995
351701483,52,Eclipsing Binaries,0.98098218
347006776,43,Eclipsing Binaries,0.98095876
335490512,47,Eclipsing Binaries,0.98094523
226241509,39,Eclipsing Binaries,0.98092765
26478243,55,Eclipsing Binaries,0.98091197
376780078,55,Eclipsing Binaries,0.98088223
33831424,31,Eclipsing Binaries,0.98088193
271186951,36,Eclipsing Binaries,0.980878
99938044,41,Eclipsing Binaries,0.98085624
7775630,54,Eclipsing Binaries,0.98085624
247176596,41,Eclipsing Binaries,0.98085254
2938831,43,Eclipsing Binaries,0.98083961
276233041,52,Eclipsing Binaries,0.98082465
310002617,52,Eclipsing Binaries,0.98082352
401918242,38,Eclipsing Binaries,0.9808231
339944586,54,Eclipsing Binaries,0.9808225
199172184,41,Eclipsing Binaries,0.98081368
370247818,28,Eclipsing Binaries,0.98081172
291145873,41,Eclipsing Binaries,0.980789483
140580579,32,Eclipsing Binaries,0.98076457
66490595,55,Eclipsing Binaries,0.98076445
29537965,40,Eclipsing Binaries,0.98076391
29114757,45,Eclipsing Binaries,0.98076129
272758199,41,Eclipsing Binaries,0.98075461
385081073,55,Eclipsing Binaries,0.98075348
150443185,32,Eclipsing Binaries,0.98075211
399945769,42,Eclipsing Binaries,0.98075104
120073413,36,Eclipsing Binaries,0.98074484
230376136,48,Eclipsing Binaries,0.98073089
117155033,55,Eclipsing Binaries,0.98072368
68550042,40,Eclipsing Binaries,0.98072207
310002617,53,Eclipsing Binaries,0.98072022
230376136,49,Eclipsing Binaries,0.9807179
344631714,43,Eclipsing Binaries,0.98071676
200515351,32,Eclipsing Binaries,0.98071438
26478243,41,Eclipsing Binaries,0.98071015
293412472,45,Eclipsing Binaries,0.98070759
250349914,42,Eclipsing Binaries,0.98069191
31449841,39,Eclipsing Binaries,0.98069054
123218025,35,Eclipsing Binaries,0.980683506
91553772,44,Eclipsing Binaries,0.98068076
100172645,39,Eclipsing Binaries,0.98067391
140580579,35,Eclipsing Binaries,0.98067331
347006776,42,Eclipsing Binaries,0.9806717
91919025,46,Eclipsing Binaries,0.98066223
446267312,39,Eclipsing Binaries,0.98066127
301187370,33,Eclipsing Binaries,0.98064572
200744498,29,Eclipsing Binaries,0.98060566
282535637,40,Eclipsing Binaries,0.98060489
284527043,47,Eclipsing Binaries,0.98058563
26478243,40,Eclipsing Binaries,0.980569363
399945769,43,Eclipsing Binaries,0.98055756
24692894,29,Eclipsing Binaries,0.98055661
254303133,29,Eclipsing Binaries,0.98055595
199172184,55,Eclipsing Binaries,0.98055214
243017255,43,Eclipsing Binaries,0.9805305
180759422,53,Eclipsing Binaries,0.98051697
431947555,34,Eclipsing Binaries,0.98051023
311952339,55,Eclipsing Binaries,0.98051
200744498,31,Eclipsing Binaries,0.98050952
370038910,39,Eclipsing Binaries,0.98050356
309930761,35,Eclipsing Binaries,0.98050159
150355352,40,Eclipsing Binaries,0.98049462
351667692,40,Eclipsing Binaries,0.980486512
423892229,41,Eclipsing Binaries,0.98048383
468994358,45,Eclipsing Binaries,0.98047447
310352064,50,Eclipsing Binaries,0.98047364
54762208,44,Eclipsing Binaries,0.98047227
55285974,46,Eclipsing Binaries,0.980470002
159109948,54,Eclipsing Binaries,0.98046297
372443687,27,Eclipsing Binaries,0.98046136
123496052,54,Eclipsing Binaries,0.98045224
77158157,31,Eclipsing Binaries,0.98044032
265591866,28,Eclipsing Binaries,0.98043895
26478243,54,Eclipsing Binaries,0.98043203
24527145,32,Eclipsing Binaries,0.98042679
143973164,34,Eclipsing Binaries,0.98041588
150170862,47,Eclipsing Binaries,0.98041302
299839948,34,Eclipsing Binaries,0.98040915
321044352,30,Eclipsing Binaries,0.9804033
91438340,44,Eclipsing Binaries,0.98038816
285002342,48,Eclipsing Binaries,0.98038244
26478243,53,Eclipsing Binaries,0.98037821
114392285,27,Eclipsing Binaries,0.98037386
175980318,34,Eclipsing Binaries,0.98036826
140580579,38,Eclipsing Binaries,0.98036307
446267312,38,Eclipsing Binaries,0.98035687
302190527,43,Eclipsing Binaries,0.98034555
351667692,53,Eclipsing Binaries,0.98034096
79140936,33,Eclipsing Binaries,0.98033798
347362918,42,Eclipsing Binaries,0.98033524
429496031,45,Eclipsing Binaries,0.98032558
150442268,39,Eclipsing Binaries,0.98030502
318175393,47,Eclipsing Binaries,0.98029536
284591947,34,Eclipsing Binaries,0.98028886
469460646,41,Eclipsing Binaries,0.98027945
443897491,34,Eclipsing Binaries,0.98027509
301309665,42,Eclipsing Binaries,0.9802689
391922670,32,Eclipsing Binaries,0.98026478
99869022,41,Eclipsing Binaries,0.98026454
453674885,38,Eclipsing Binaries,0.98025411
103568608,53,Eclipsing Binaries,0.98025298
237104103,49,Eclipsing Binaries,0.98024553
139576423,32,Eclipsing Binaries,0.98024356
401918242,39,Eclipsing Binaries,0.98023063
353360301,45,Eclipsing Binaries,0.98022318
301652958,55,Eclipsing Binaries,0.98021632
317693251,33,Eclipsing Binaries,0.98020387
271999940,37,Eclipsing Binaries,0.98019135
386486866,45,Eclipsing Binaries,0.980189323
264986967,34,Eclipsing Binaries,0.98018748
156155114,53,Eclipsing Binaries,0.98018104
239467159,40,Eclipsing Binaries,0.98017752
60275926,44,Eclipsing Binaries,0.9801712
7982892,35,Eclipsing Binaries,0.98015863
175476265,29,Eclipsing Binaries,0.98014897
377263944,38,Eclipsing Binaries,0.98014796
91866126,44,Eclipsing Binaries,0.98014784
271999940,36,Eclipsing Binaries,0.98014724
24571260,32,Eclipsing Binaries,0.98014408
259168350,50,Eclipsing Binaries,0.98013353
259168350,51,Eclipsing Binaries,0.98012954
91438340,42,Eclipsing Binaries,0.98010606
141000703,34,Eclipsing Binaries,0.98009914
156155114,41,Eclipsing Binaries,0.9800964
76038357,45,Eclipsing Binaries,0.9800933
259168350,53,Eclipsing Binaries,0.98009032
55267505,44,Eclipsing Binaries,0.98007721
109050057,34,Eclipsing Binaries,0.98007441
122670853,30,Eclipsing Binaries,0.98006988
418794892,38,Eclipsing Binaries,0.98006642
135521610,40,Eclipsing Binaries,0.98006433
452591819,37,Eclipsing Binaries,0.98006117
141000703,37,Eclipsing Binaries,0.980058849
32062341,35,Eclipsing Binaries,0.98005587
100028298,34,Eclipsing Binaries,0.98005098
316489897,51,Eclipsing Binaries,0.98004937
150443185,35,Eclipsing Binaries,0.98004824
234483387,44,Eclipsing Binaries,0.98004681
438748651,36,Eclipsing Binaries,0.98003644
294323529,35,Eclipsing Binaries,0.98002529
140965117,52,Eclipsing Binaries,0.98002511
49736897,42,Eclipsing Binaries,0.98002392
288878839,40,Eclipsing Binaries,0.98002279
156155114,40,Eclipsing Binaries,0.9800157
139576423,31,Eclipsing Binaries,0.98001057
130158363,45,Eclipsing Binaries,0.98000973
100389539,33,Eclipsing Binaries,0.98000115
347006776,44,Eclipsing Binaries,0.97999954
443956777,45,Eclipsing Binaries,0.97999394
296056114,37,Eclipsing Binaries,0.97999281
100028298,33,Eclipsing Binaries,0.9799912
386486866,44,Eclipsing Binaries,0.97998512
54762208,43,Eclipsing Binaries,0.97997266
279464741,53,Eclipsing Binaries,0.97995901
326598766,39,Eclipsing Binaries,0.97995591
122670853,31,Eclipsing Binaries,0.97994566
399945769,44,Eclipsing Binaries,0.97994274
443900773,44,Eclipsing Binaries,0.97993475
209316345,28,Eclipsing Binaries,0.9799192
386890019,44,Eclipsing Binaries,0.97991574
271186951,35,Eclipsing Binaries,0.9799059
59354634,43,Eclipsing Binaries,0.97988874
14448367,46,Eclipsing Binaries,0.97987086
74629729,35,Eclipsing Binaries,0.97984457
54762208,45,Eclipsing Binaries,0.97984308
421182491,37,Eclipsing Binaries,0.97981203
441593360,47,Eclipsing Binaries,0.97980702
32925468,33,Eclipsing Binaries,0.9798013
353360301,43,Eclipsing Binaries,0.97980118
234527336,28,Eclipsing Binaries,0.97978628
60595549,55,Eclipsing Binaries,0.97977805
293412472,46,Eclipsing Binaries,0.97977507
224272216,29,Eclipsing Binaries,0.97977483
237913159,28,Eclipsing Binaries,0.97976983
360480162,39,Eclipsing Binaries,0.97976881
94470667,44,Eclipsing Binaries,0.97976696
284591947,33,Eclipsing Binaries,0.97976226
461267068,37,Eclipsing Binaries,0.97975802
141000703,30,Eclipsing Binaries,0.97974914
301676530,46,Eclipsing Binaries,0.97971731
410363290,36,Eclipsing Binaries,0.97971159
941377,34,Eclipsing Binaries,0.979673684
60275926,43,Eclipsing Binaries,0.97967225
377307150,47,Eclipsing Binaries,0.97966939
385192774,35,Eclipsing Binaries,0.97966504
200850661,30,Eclipsing Binaries,0.97966319
179106965,32,Eclipsing Binaries,0.97966081
198408416,50,Eclipsing Binaries,0.97963333
402675246,38,Eclipsing Binaries,0.97963196
348054969,40,Eclipsing Binaries,0.97962052
237913159,29,Eclipsing Binaries,0.97961354
396720367,32,Eclipsing Binaries,0.97961009
154756950,34,Eclipsing Binaries,0.97960967
90152998,38,Eclipsing Binaries,0.97959983
370038910,34,Eclipsing Binaries,0.97959846
358182319,32,Eclipsing Binaries,0.9795925
264871406,36,Eclipsing Binaries,0.97958493
235380067,33,Eclipsing Binaries,0.97957683
267753669,34,Eclipsing Binaries,0.97954959
375520385,54,Eclipsing Binaries,0.97954708
343617743,39,Eclipsing Binaries,0.97953701
272758199,52,Eclipsing Binaries,0.97948885
150443185,30,Eclipsing Binaries,0.979487598
314847177,55,Eclipsing Binaries,0.97947985
377083396,41,Eclipsing Binaries,0.97947019
66490595,41,Eclipsing Binaries,0.9794699
64779720,33,Eclipsing Binaries,0.97944814
377263944,36,Eclipsing Binaries,0.97944242
59354634,45,Eclipsing Binaries,0.979430079
468994358,46,Eclipsing Binaries,0.97942501
206488857,28,Eclipsing Binaries,0.97942436
235048914,27,Eclipsing Binaries,0.97940254
45776948,35,Eclipsing Binaries,0.97939372
381951864,36,Eclipsing Binaries,0.97939289
265591866,27,Eclipsing Binaries,0.97939271
33159045,36,Eclipsing Binaries,0.97938627
141000703,35,Eclipsing Binaries,0.97938031
219207429,33,Eclipsing Binaries,0.97937405
66646929,31,Eclipsing Binaries,0.97936708
284844323,35,Eclipsing Binaries,0.97936499
58436294,43,Eclipsing Binaries,0.9793514
271999940,39,Eclipsing Binaries,0.97934818
230376136,40,Eclipsing Binaries,0.97933632
259318425,30,Eclipsing Binaries,0.97933209
66939701,37,Eclipsing Binaries,0.97932959
306630834,39,Eclipsing Binaries,0.97932237
279464741,52,Eclipsing Binaries,0.97931021
399945769,31,Eclipsing Binaries,0.9793058
377263944,37,Eclipsing Binaries,0.9793011
305805560,50,Eclipsing Binaries,0.97929764
382158603,37,Eclipsing Binaries,0.97928691
202442615,49,Eclipsing Binaries,0.97925824
403019014,39,Eclipsing Binaries,0.97924578
282535637,54,Eclipsing Binaries,0.97923893
219490518,50,Eclipsing Binaries,0.9792316
150443185,33,Eclipsing Binaries,0.97922152
201249189,28,Eclipsing Binaries,0.97920978
300693489,54,Eclipsing Binaries,0.97920555
130158363,46,Eclipsing Binaries,0.97919077
94470667,43,Eclipsing Binaries,0.97918528
334799675,50,Eclipsing Binaries,0.97917092
180778806,35,Eclipsing Binaries,0.97914106
55285974,44,Eclipsing Binaries,0.97912371
418794892,39,Eclipsing Binaries,0.97909969
381951864,27,Eclipsing Binaries,0.97909856
351924589,41,Eclipsing Binaries,0.979083
377307150,52,Eclipsing Binaries,0.9790619
381951864,30,Eclipsing Binaries,0.97905922
393562403,45,Eclipsing Binaries,0.97904199
142780236,41,Eclipsing Binaries,0.97904062
142472419,41,Eclipsing Binaries,0.97903562
381951864,33,Eclipsing Binaries,0.979025543
206488857,42,Eclipsing Binaries,0.97901493
381951864,32,Eclipsing Binaries,0.97901231
4705233,33,Eclipsing Binaries,0.97900736
75946687,45,Eclipsing Binaries,0.97897846
245026818,37,Eclipsing Binaries,0.97896272
310002617,41,Eclipsing Binaries,0.97895974
377307150,54,Eclipsing Binaries,0.97894305
267753669,35,Eclipsing Binaries,0.97894216
343161634,39,Eclipsing Binaries,0.97893083
382158603,30,Eclipsing Binaries,0.97892994
7907570,34,Eclipsing Binaries,0.97890395
331880248,45,Eclipsing Binaries,0.97889805
141000703,27,Eclipsing Binaries,0.978885353
100252534,41,Eclipsing Binaries,0.97888225
310352064,49,Eclipsing Binaries,0.97887784
150443185,39,Eclipsing Binaries,0.97887278
141811748,36,Eclipsing Binaries,0.97886527
141811748,29,Eclipsing Binaries,0.97886354
141000703,33,Eclipsing Binaries,0.97885615
309615557,29,Eclipsing Binaries,0.9788481
150489263,40,Eclipsing Binaries,0.97882402
83608134,44,Eclipsing Binaries,0.97880429
381951864,31,Eclipsing Binaries,0.9788028
453674885,37,Eclipsing Binaries,0.97879481
142090209,52,Eclipsing Binaries,0.97879034
141186909,37,Eclipsing Binaries,0.97878909
232535848,40,Eclipsing Binaries,0.97878402
201249189,29,Eclipsing Binaries,0.97877002
309615557,37,Eclipsing Binaries,0.9787637
200850661,31,Eclipsing Binaries,0.97875208
306630834,34,Eclipsing Binaries,0.97874409
100514582,27,Eclipsing Binaries,0.978728
381951864,37,Eclipsing Binaries,0.97872752
435906163,44,Eclipsing Binaries,0.97871494
142780236,47,Eclipsing Binaries,0.9787119
284844323,34,Eclipsing Binaries,0.97869223
403824975,52,Eclipsing Binaries,0.97866303
272758199,50,Eclipsing Binaries,0.97864783
348054969,53,Eclipsing Binaries,0.97864234
377307150,53,Eclipsing Binaries,0.97863001
32673513,33,Eclipsing Binaries,0.97862589
303539867,36,Eclipsing Binaries,0.97862387
8242775,48,Eclipsing Binaries,0.97861314
141000703,39,Eclipsing Binaries,0.97860956
441546821,38,Eclipsing Binaries,0.97860795
167031605,33,Eclipsing Binaries,0.97859633
33831424,38,Eclipsing Binaries,0.97858363
80133050,33,Eclipsing Binaries,0.97857189
101721385,53,Eclipsing Binaries,0.97856003
393562403,46,Eclipsing Binaries,0.9785558
103568608,52,Eclipsing Binaries,0.97855479
243013712,44,Eclipsing Binaries,0.97853506
71826166,37,Eclipsing Binaries,0.97852695
358182319,29,Eclipsing Binaries,0.97852349
68149913,53,Eclipsing Binaries,0.97851229
66553270,30,Eclipsing Binaries,0.97851211
356022582,38,Eclipsing Binaries,0.978495419
296447137,34,Eclipsing Binaries,0.97847956
198384855,53,Eclipsing Binaries,0.97847921
259168350,48,Eclipsing Binaries,0.97847784
175532970,30,Eclipsing Binaries,0.97847009
270491865,50,Eclipsing Binaries,0.9784655
83096510,45,Eclipsing Binaries,0.97846538
198384855,52,Eclipsing Binaries,0.97844076
377307150,40,Eclipsing Binaries,0.97843754
393990054,35,Eclipsing Binaries,0.97842306
461166986,36,Eclipsing Binaries,0.97841918
443961200,34,Eclipsing Binaries,0.9784168
33831424,27,Eclipsing Binaries,0.97841245
125754991,44,Eclipsing Binaries,0.97838962
83466581,44,Eclipsing Binaries,0.97837937
202442615,41,Eclipsing Binaries,0.97835654
51134829,54,Eclipsing Binaries,0.97835177
33831424,28,Eclipsing Binaries,0.978334963
261421096,28,Eclipsing Binaries,0.97832286
304030311,36,Eclipsing Binaries,0.97827715
121094784,38,Eclipsing Binaries,0.97827452
239467159,54,Eclipsing Binaries,0.97826296
445080466,51,Eclipsing Binaries,0.97825992
326092468,30,Eclipsing Binaries,0.9782548
392534720,54,Eclipsing Binaries,0.97825456
142780236,40,Eclipsing Binaries,0.97824299
156733696,33,Eclipsing Binaries,0.97824156
270491865,49,Eclipsing Binaries,0.97823334
61708089,37,Eclipsing Binaries,0.97822851
179106965,31,Eclipsing Binaries,0.97819477
306630834,30,Eclipsing Binaries,0.97817379
4984497,34,Eclipsing Binaries,0.97815007
120973990,31,Eclipsing Binaries,0.97814661
209462063,31,Eclipsing Binaries,0.97813475
98413654,46,Eclipsing Binaries,0.97813445
443911627,34,Eclipsing Binaries,0.97810715
4346871,35,Eclipsing Binaries,0.97809714
234398964,45,Eclipsing Binaries,0.97809041
219496655,50,Eclipsing Binaries,0.97808266
31813305,36,Eclipsing Binaries,0.978081524
393277969,47,Eclipsing Binaries,0.97807217
101255979,43,Eclipsing Binaries,0.9780612
64704038,41,Eclipsing Binaries,0.97804946
345750651,32,Eclipsing Binaries,0.97804773
124816116,33,Eclipsing Binaries,0.9780165
287898659,37,Eclipsing Binaries,0.97800249
232535848,48,Eclipsing Binaries,0.97799522
300217120,27,Eclipsing Binaries,0.977992
141904678,36,Eclipsing Binaries,0.97798151
175532970,31,Eclipsing Binaries,0.97796762
22624096,47,Eclipsing Binaries,0.97794956
292877544,55,Eclipsing Binaries,0.97794294
112681546,39,Eclipsing Binaries,0.97793257
184318481,35,Eclipsing Binaries,0.97792095
318472919,51,Eclipsing Binaries,0.97790247
55285974,45,Eclipsing Binaries,0.97790241
100623937,54,Eclipsing Binaries,0.977890074
13256466,32,Eclipsing Binaries,0.97788507
270245976,27,Eclipsing Binaries,0.97788346
468994358,35,Eclipsing Binaries,0.97788286
405228534,42,Eclipsing Binaries,0.97787124
435906163,43,Eclipsing Binaries,0.9778707
128347415,38,Eclipsing Binaries,0.97786593
4705233,34,Eclipsing Binaries,0.97786433
259270495,55,Eclipsing Binaries,0.97786111
167673769,32,Eclipsing Binaries,0.97784233
24587351,33,Eclipsing Binaries,0.97783583
117394645,55,Eclipsing Binaries,0.97781438
29846974,30,Eclipsing Binaries,0.977814138
304024196,38,Eclipsing Binaries,0.97781152
198384855,40,Eclipsing Binaries,0.97780526
101111524,54,Eclipsing Binaries,0.9778049
116853333,45,Eclipsing Binaries,0.97779477
402039717,39,Eclipsing Binaries,0.97778189
232535848,41,Eclipsing Binaries,0.97776413
267605474,35,Eclipsing Binaries,0.97775578
360712037,36,Eclipsing Binaries,0.977754414
402365398,44,Eclipsing Binaries,0.97774655
141123114,29,Eclipsing Binaries,0.977730632
238230005,32,Eclipsing Binaries,0.97772628
380095001,36,Eclipsing Binaries,0.97771853
7723517,31,Eclipsing Binaries,0.97771853
370038910,29,Eclipsing Binaries,0.97770303
268214878,55,Eclipsing Binaries,0.97769165
347362918,43,Eclipsing Binaries,0.97768903
306630834,33,Eclipsing Binaries,0.97768778
276793666,38,Eclipsing Binaries,0.97767788
318340899,48,Eclipsing Binaries,0.97766888
7982892,46,Eclipsing Binaries,0.97766119
270491865,41,Eclipsing Binaries,0.97765392
33064928,32,Eclipsing Binaries,0.97762316
405910546,37,Eclipsing Binaries,0.97759843
133668208,35,Eclipsing Binaries,0.97759426
118268204,43,Eclipsing Binaries,0.97759026
118268204,42,Eclipsing Binaries,0.97754806
444038472,45,Eclipsing Binaries,0.97753465
383477928,50,Eclipsing Binaries,0.97752666
452952288,34,Eclipsing Binaries,0.9775179
443961200,46,Eclipsing Binaries,0.97749567
394072775,35,Eclipsing Binaries,0.97748315
142042466,37,Eclipsing Binaries,0.97744787
141000703,28,Eclipsing Binaries,0.9774459
58458550,37,Eclipsing Binaries,0.9774335
238230005,39,Eclipsing Binaries,0.97742939
142780236,53,Eclipsing Binaries,0.97742224
238230005,30,Eclipsing Binaries,0.97742015
237209616,50,Eclipsing Binaries,0.97740251
365424605,43,Eclipsing Binaries,0.97739089
270491865,40,Eclipsing Binaries,0.97738272
452710076,36,Eclipsing Binaries,0.97736996
238230005,36,Eclipsing Binaries,0.97736609
125754991,43,Eclipsing Binaries,0.97736049
159047957,41,Eclipsing Binaries,0.97735494
101255979,44,Eclipsing Binaries,0.97735107
354557067,31,Eclipsing Binaries,0.977348804
360548247,39,Eclipsing Binaries,0.97734833
117071565,55,Eclipsing Binaries,0.97734708
141123114,31,Eclipsing Binaries,0.97734159
141000703,31,Eclipsing Binaries,0.977320969
110116025,34,Eclipsing Binaries,0.97731918
198408416,47,Eclipsing Binaries,0.97731733
443900773,45,Eclipsing Binaries,0.97730958
360712037,37,Eclipsing Binaries,0.97729993
303502327,44,Eclipsing Binaries,0.97729665
133954579,34,Eclipsing Binaries,0.97728616
293218490,30,Eclipsing Binaries,0.97727531
418636774,39,Eclipsing Binaries,0.97727114
40457215,40,Eclipsing Binaries,0.97725654
370247818,32,Eclipsing Binaries,0.97724527
16054206,46,Eclipsing Binaries,0.97724354
344631714,42,Eclipsing Binaries,0.97723597
231276497,30,Eclipsing Binaries,0.97721809
32761659,33,Eclipsing Binaries,0.97721338
237104103,40,Eclipsing Binaries,0.97719312
19391953,43,Eclipsing Binaries,0.97719097
351559398,27,Eclipsing Binaries,0.9771902
393891355,28,Eclipsing Binaries,0.97717422
443956777,46,Eclipsing Binaries,0.97717142
198408416,52,Eclipsing Binaries,0.97714603
49687456,29,Eclipsing Binaries,0.977134645
66023799,34,Eclipsing Binaries,0.97709334
48251187,54,Eclipsing Binaries,0.97708535
867800,34,Eclipsing Binaries,0.97708321
251191126,33,Eclipsing Binaries,0.97708195
100622894,54,Eclipsing Binaries,0.97706717
32835581,33,Eclipsing Binaries,0.97706497
288878839,54,Eclipsing Binaries,0.97704959
402324417,29,Eclipsing Binaries,0.97704691
140040845,27,Eclipsing Binaries,0.97702324
43272398,51,Eclipsing Binaries,0.97700763
238230005,27,Eclipsing Binaries,0.97700012
75028873,54,Eclipsing Binaries,0.97699535
108472404,34,Eclipsing Binaries,0.976986587
393761712,47,Eclipsing Binaries,0.97697484
410554986,38,Eclipsing Binaries,0.97696418
343339670,39,Eclipsing Binaries,0.97696197
235048914,33,Eclipsing Binaries,0.9769358
452183335,54,Eclipsing Binaries,0.97690159
146165619,29,Eclipsing Binaries,0.97688717
82121994,34,Eclipsing Binaries,0.976887167
121781362,40,Eclipsing Binaries,0.97687292
198408416,54,Eclipsing Binaries,0.97686589
198408416,41,Eclipsing Binaries,0.9768554
318717335,42,Eclipsing Binaries,0.97685337
460946673,38,Eclipsing Binaries,0.97683859
155532856,47,Eclipsing Binaries,0.97683764
93862515,34,Eclipsing Binaries,0.976828337
333540625,43,Eclipsing Binaries,0.97682333
429414152,55,Eclipsing Binaries,0.97681159
64704038,55,Eclipsing Binaries,0.97681135
130158363,44,Eclipsing Binaries,0.97679263
181553178,54,Eclipsing Binaries,0.97678727
443961200,45,Eclipsing Binaries,0.9767735
198419050,48,Eclipsing Binaries,0.976767
301624891,45,Eclipsing Binaries,0.97674668
238230005,28,Eclipsing Binaries,0.97672141
198408416,49,Eclipsing Binaries,0.9767198
58732360,43,Eclipsing Binaries,0.97671854
405432466,42,Eclipsing Binaries,0.97669774
235048914,31,Eclipsing Binaries,0.97667754
237209616,47,Eclipsing Binaries,0.9766615
387049629,54,Eclipsing Binaries,0.97663975
133760071,34,Eclipsing Binaries,0.97663558
200807654,30,Eclipsing Binaries,0.97663432
393630381,50,Eclipsing Binaries,0.97663361
349924623,33,Eclipsing Binaries,0.97662371
29114757,44,Eclipsing Binaries,0.97657949
261421096,27,Eclipsing Binaries,0.97656244
24527145,33,Eclipsing Binaries,0.976547
387337395,45,Eclipsing Binaries,0.97654611
24696447,32,Eclipsing Binaries,0.97653848
380501352,35,Eclipsing Binaries,0.97652894
251091168,47,Eclipsing Binaries,0.97651798
348843066,36,Eclipsing Binaries,0.97651619
175516776,30,Eclipsing Binaries,0.97650206
99841783,48,Eclipsing Binaries,0.97649729
68149913,54,Eclipsing Binaries,0.97647846
238230005,29,Eclipsing Binaries,0.9764781
167201140,39,Eclipsing Binaries,0.97646004
70377281,44,Eclipsing Binaries,0.97645479
422860605,54,Eclipsing Binaries,0.97643274
70377281,46,Eclipsing Binaries,0.97642773
813529012,34,Eclipsing Binaries,0.97641218
198419050,49,Eclipsing Binaries,0.97639626
396720367,30,Eclipsing Binaries,0.97638398
418022678,50,Eclipsing Binaries,0.9763692
281897356,33,Eclipsing Binaries,0.97635084
238188289,27,Eclipsing Binaries,0.97634774
377307150,41,Eclipsing Binaries,0.97633284
133760071,35,Eclipsing Binaries,0.97632819
289305462,55,Eclipsing Binaries,0.97631788
388012501,45,Eclipsing Binaries,0.97630811
